member_id,loan ,loan_amount,funded_amnt,funded_amnt_inv,term,batch_enrolled,int_rate,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,pymnt_plan,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,collections_12_mths_ex_med,mths_since_last_major_derog,application_type,verification_status_joint,last_week_pay,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim,loan_status
1013884,8150,815000,8150,8150,36 months,BAT4780022,15.23,C,C5,North Florida Lincoln,10+ years,MORTGAGE,41979.6,Not Verified,n,> I need this loan to pay down my credit card debt faster. This is part of my plan to be virtually debt free in three years. All I will have left is my home loan. This will put me on track to save more towards my retirement. <br/>I have been employed at my current job for thirteen years. And have been in the same industry for over twenty.<br/>I have an excellent payment history.<br/>  > This loan is for paying off some of my credit card debt. This will pay off the higher rate cards. What I'm trying to do is get out of debt sooner then just by paying minimums(which would take forever.) I always pay on time but I'm just making the minimum now and not getting anywhere. My goal is to have all the credit cards paid in 4 years. Then I can start knocking down the Mortgage.<br/><br/>I've been with my current employer for over thirteen years and have been in the same field for over twenty years.<br/>  > This loan is for paying off some of my credit card debt. This will pay off the higher rate cards. What I'm trying to do is get out of debt sooner then just by paying minimums(which would take forever.) I always pay on time but I'm just making the minimum now and not getting anywhere. My goal is to have all the credit cards paid in 4 years. Then I can start knocking down the Mortgage.<br/><br/>I've been with my current employer for over thirteen years and have been in the same field for over twenty years.<br/>  > This loan is for paying off some of my credit card debt. This will pay off the higher rate cards. What I'm trying to do is get out of debt sooner then just by paying minimums(which would take forever.) I always pay on time but I'm just making the minimum now and not getting anywhere. My goal is to have all the credit cards paid in 4 years. Then I can start knocking down the Mortgage.<br/><br/>I've been with my current employer for over thirteen years and have been in the same field for over twenty years.<br/>,credit_card,Credit Card Refinance,322xx,FL,19.15,0,1,77,,16,0,18665,50.7,27,f,2032.39,0,0,0,0,,INDIVIDUAL,,157th week,0,,,,1
1014141,13000,1300000,13000,12950,36 months,BAT5877328,10.99,B,B3,DARCARS Toyota,10+ years,RENT,55000,Not Verified,n,> Pay off all my credit cards<br/>,debt_consolidation,Credit Card,207xx,MD,20.05,0,0,82,,16,0,14734,50.3,34,f,1474.5,0,0,0,0,,INDIVIDUAL,,65th week,0,,,,1
1014145,3500,350000,3500,3500,36 months,BAT5877328,16.49,D,D3,Hyundai of New Port Richey,5 years,RENT,22292,Source Verified,n,,debt_consolidation,Debt consolidation,346xx,FL,4.74,0,0,,,3,0,1619,73.6,5,f,957.89,0,0,0,0,,INDIVIDUAL,,157th week,0,,,,1
1014354,3600,360000,3600,3600,36 months,BAT5877328,7.49,A,A4,A-L Service,1 year,OWN,50000,Not Verified,n,,debt_consolidation,No more credit cards,078xx,NJ,15.94,0,1,,,12,0,489,2.1,19,f,132.73,0,0,0,0,,INDIVIDUAL,,31th week,0,,,,1
1014504,2500,250000,2500,2500,36 months,BAT5877328,11.99,B,B5,AARP California,3 years,MORTGAGE,90000,Source Verified,n,"   > Would like to add a patio to increase the value of my home<br/>  > I plan to add a patio to my backyard.  I have paid all my credit cards and loans in the past and will continue to do so.  My employer is a national association, well established and with strong employment security.  My monthly budget is about 1,300 per month not including my home loan.<br/>",home_improvement,Cash1,935xx,CA,9.61,0,0,31,,6,0,5836,85.8,27,f,488.64,0,0,0,0,,INDIVIDUAL,,157th week,0,,,,1
1014680,18225,1822500,15150,15125,60 months,BAT5877328,17.99,E,E1,Bank of America,6 years,MORTGAGE,42000,Verified,n,"   > 5 years<br/>  > I am finding that my once low credit card interest rates have jumped so high that I am needing to find a loan to pay them off, I am unable to get a bank loan because I have too many cards, the interest rate for this loan is lower than my now larger increased credit card rates.<br/>",debt_consolidation,Debt Consolidation Loan,935xx,CA,19.37,0,1,82,99,15,1,15517,75.3,23,f,4066.36,0,660.73,6.24,0,,INDIVIDUAL,,91th week,0,,,,0
1014720,12200,1220000,12200,12175,36 months, ,11.49,B,B4,US Bank,1 year,RENT,42000,Verified,n,"   > Consolidate Credit Cards, Moving Relocation<br/>",major_purchase,Consolidate CC's / Moving Relocation,900xx,CA,22.66,0,1,,,17,0,4761,68,25,f,1257.96,0,3948.33,681.2439,0,,INDIVIDUAL,,52th week,0,,,,0
1014893,30000,3000000,30000,29675,60 months, ,12.12,B,B3,Heat And Control,10+ years,MORTGAGE,129000,Verified,n,,home_improvement,Pool Loan,614xx,IL,7.78,0,0,,,6,0,20082,37.2,16,f,9360.61,0,0,0,0,,INDIVIDUAL,,196th week,0,,,,0
1015049,25000,2500000,19375,19350,60 months,BAT5877328,13.49,C,C2,KCS RAILWAY,10+ years,MORTGAGE,1.00E+05,Verified,n,> moving expense<br/>  > thank you<br/>,major_purchase,moving expense,774xx,TX,5.29,0,1,,,9,0,3650,20.4,42,f,5645.13,0,0,0,0,,INDIVIDUAL,,144th week,0,,,,1
1015816,10000,1000000,10000,10000,36 months,,8.49,A,A5,,5 years,MORTGAGE,108288,Source Verified,n,"   > I am paying off a second mortgage held by the former owner of my business and residential property. There has been some back and forth with my lawyer and their lawyer and we have arrived at a settlement of 10K to payoff a 47K note. I am anxious to have this lein discharged, so when I do decide to sell the property I will have only my primary lender and their mortgage to consider.<br/>",other,Second Mortgage Payoff,290xx,SC,2.76,0,0,,,3,0,0,0,7,f,1357.34,0,0,0,0,,INDIVIDUAL,,157th week,0,,,,1
1016394,1250,125000,1250,1250,36 months,BAT5877328,19.29,E,E4,Apex,3 years,MORTGAGE,33000,Not Verified,n,,debt_consolidation,Consolidate Debt,018xx,MA,12.07,0,0,,,4,0,3057,98.6,5,f,405.96,0,0,0,0,,INDIVIDUAL,,157th week,0,,,,1
1016534,8000,800000,8000,8000,36 months,BAT5877328,8.49,A,A5,City of Tracy,3 years,MORTGAGE,70000,Source Verified,n,,home_improvement,Debt consolidate,953xx,CA,2.71,0,5,,,6,0,10034,29.8,16,f,693.67,0,0,0,0,,INDIVIDUAL,,65th week,0,,,,1
1016548,8400,840000,8400,8400,36 months,,13.49,C,C2,United States Air Force,3 years,RENT,42552,Not Verified,n,,other,personal loan,853xx,AZ,21.01,0,1,,,9,0,10893,57,11,f,1615.67,0,0,0,0,,INDIVIDUAL,,104th week,0,,,,1
1016658,14000,1400000,14000,13750,36 months,BAT5877328,7.49,A,A4,"The Siegfried Group, LLP",5 years,MORTGAGE,96000,Verified,n,"   > This loan will be used to pay off a current investment with a significant high interest rate. I have a detailed monthly budget in place and this loan will help me pay that balance off at a significant lower interest rate in 3 years.<br/>  > Thanks for the investors that have contributed to the funding of this loan. To give more details, this loan will give me the opportunity to pay off our current time-share that has a APR of 16.99% for a 10 year period. We are 2 years into this loan and we have made every payment on time through automatic payments coming out of our account each month. This loan will give us the chance to save approximately 10% in interest and pay off the balance in 3 years compared to 7 years. I am a conservative accountant that make all payments on time each month.  Thanks for taking the time to read this and thank you if you have/ will be funding this loan.<br/>",debt_consolidation,WorldMark,212xx,MD,5.63,0,0,,108,11,1,2014,12.7,19,f,1667.58,0,0,0,0,,INDIVIDUAL,,157th week,0,,,,1
1017169,4800,480000,4800,4775,36 months,BAT5877328,7.49,A,A4,LegalZoom.com,< 1 year,RENT,24000,Not Verified,n,"   > Funds will be used to pay off my credit card which has a higher APR than this loan. As shown by my credit report, I always pay my bills and debts on time.<br/>",credit_card,Credit Card Refinancing,787xx,TX,4.25,0,0,,,4,0,3042,19.5,8,f,120.79,0,0,0,0,,INDIVIDUAL,,39th week,0,,,,1
1017516,6400,640000,6400,6400,36 months,BAT5877328,10.99,B,B3,"College Summit, Inc.",1 year,RENT,80000,Source Verified,n,"   > I plan to use this loan to payoff higher-interest credit card debt. I have an impeccable record for paying all bills on time. I've created a solid three-year, get-out-of-debt plan and getting a lower-interest loan to payoff this debt will help me meet my goals.<br/>",credit_card,RWChaserefi,200xx,DC,18.09,0,0,,,6,0,17274,94.4,17,f,1137.59,0,0,0,0,,INDIVIDUAL,,157th week,0,,,,1
1017596,35000,3500000,35000,34975,60 months, ,22.48,G,G2,Bechtel Corporation,8 years,MORTGAGE,110000,Verified,n,"   > The franchise fee and property lease deposits have already been paid in full. This portion of my personal investment is currently $23,000.<br/>  > Thanks to everyone who has help to fund this franchise venture. We're not quite there yet so more funding is greatly appreciated. If you have any other questions about the franchise or the use of the funding please let us know. Thank you again.<br/>null  > This loan will be used to fund equipment purchases, purchase some inventory, and to help complete store build-out.<br/>nullWe have purchased a franchise with a nationally recognized restaurant chain. We have already taken possession of the lease property and need to purchase equipment, start construction and purchase some inventory to get our store open.  We have already invested approximately $23,000 of our own funds by paying for the franchise fee, lease deposit, architectural plans, and registration of our company.",small_business,Start-up Money for Established Franchise,774xx,TX,1.22,0,3,63,49,2,1,3891,57.2,7,f,6869.39,0,0,0,0,,INDIVIDUAL,,52th week,0,,,,0
1017728,4800,480000,4800,4800,36 months,BAT5877328,9.99,B,B1,Marines,8 years,MORTGAGE,90000,Source Verified,n,> This loan will be to fix a repair a roof and seal a tile floor<br/>,home_improvement,tntsloan,920xx,CA,18.73,0,2,,,12,0,8827,40.3,28,f,763.81,0,0,0,0,,INDIVIDUAL,,144th week,0,,,,1
1017890,14000,1400000,14000,13950,36 months,BAT5877328,10.99,B,B3,IBM,10+ years,MORTGAGE,310000,Verified,n,,major_purchase,Waverunners,327xx,FL,12.83,0,0,,,11,0,129557,85,18,f,2489.77,0,0,0,0,,INDIVIDUAL,,157th week,0,,,,1
1018155,4000,400000,4000,4000,36 months,,5.99,A,A2,federal reserve bank of san francisco,10+ years,MORTGAGE,68000,Not Verified,n,"   > This is my second loan,earlier loan was paid in full without any late payments.<br/>",home_improvement,HOME REPAIRS,913xx,CA,19.41,0,1,,,9,0,11033,30.1,22,f,379.89,0,0,0,0,,INDIVIDUAL,,157th week,0,,,,1
1018707,9000,900000,9000,9000,36 months,BAT5877328,11.99,B,B5,"2D LAR BN, USMC",7 years,RENT,39600,Source Verified,n,,debt_consolidation,Debt Consolidation Loan,285xx,NC,19.03,0,1,58,,9,0,8939,59.6,27,f,1698.82,0,0,0,0,,INDIVIDUAL,,131th week,0,,,,1
1018838,4000,400000,4000,4000,36 months,BAT5877328,11.99,B,B5,IMS Pet,1 year,MORTGAGE,77000,Not Verified,n,,credit_card,card loan,430xx,OH,15.91,0,0,,,8,0,13229,72.3,13,f,781.93,0,0,0,0,,INDIVIDUAL,,157th week,0,,,,1
1019060,12000,1200000,12000,12000,36 months,BAT1914408,6.99,A,A3,Comcast,3 years,MORTGAGE,120000,Verified,n,> Medical expenses for my grandfather<br/>null,medical,Personal loan,980xx,WA,4.71,0,2,66,,16,0,9489,34,41,f,452.01,0,344.59,3.55,0,,INDIVIDUAL,,30th week,0,,,,0
1019160,14000,1400000,10100,10100,60 months, ,13.99,C,C3,"Grygiel Farms, Inc.",7 years,MORTGAGE,82420,Verified,n,,debt_consolidation,My Personal Loan,541xx,WI,20.54,0,1,,,14,0,27479,33.2,41,f,3932.99,0,0,0,0,,INDIVIDUAL,,231th week,0,,,,0
1019457,12600,1260000,12600,12600,36 months, ,16.89,D,D4,GST Inc.,10+ years,MORTGAGE,55993.6,Source Verified,n,> This loan is to pay off my current credit cards &amp; taxes owed.  At this rate my I will never pay off my debt. By the time I pay the finance charges my debt never seems to go down :( I have a GREAT job and have been here a little over 15 years. I started right out of high school and worked my way up. I'd like to not have to live with debt within three years. This loan would make that possible. I would like to combine all my debt into one payment making it easier to pay it off and see an end in sight in 3 years.  Thanks in advance!<br/><br/>I would like to also like to add the only reason I got into the debt I am now is because years ago I had a cancer scare. My bills got behind and have been paying on them for over 10 years because of the high finance rates!<br/>  > I'd like to thank all of you that have already invested this will be very helpful :)<br/>  > GETTING THERE!!! THANKS!!<br/>  > Every little bit helps...thanks!<br/>,debt_consolidation,Pay Off My Debt!,083xx,NJ,10.61,1,0,6,,5,0,3664,85.2,20,f,3532.87,0,0,0,0,,INDIVIDUAL,,161th week,0,,,,1
1019465,13650,1365000,10325,10171.94744,60 months, ,16.49,D,D3,Compleat Cuisine Catering,2 years,RENT,40000,Source Verified,n,"   > I purchased a timeshare from Diamond International for $11,904. If I pay the full amount by July 15, 2011, then I get 4% deducted from the total amount and the total becomes $11,390, hence, I would like to take out this loan so I can receive that discount and also have lower interest rates while I'm paying it back. I end up saving money in the long run and get everything paid off within the 5 years. I have good credit and always pay my bills on time and within the time frame.<br/>  > You can rest assured I always pay all my bills on time and I never have too many I can't handle. This was a great opportunity for vacationing and I would love to be able to get it financed with a cheaper rate. Please let me know if you have any questions. I would be happy to get them answered for you in order to get this loan request.<br/>",major_purchase,Major Purchase Loan,774xx,TX,4.77,0,1,63,,10,0,5760,19.8,20,f,4732.27,0,0,0,0,,INDIVIDUAL,,231th week,0,,,,0
1019748,16000,1600000,16000,16000,36 months,BAT5877328,10.99,B,B3,Pleasants County Schools,< 1 year,OWN,52000,Verified,n,> The purpose of this loan is for debt consolidation. I have a very good job with a nice income and it is time to clean up some of my credit. I looked around and wanted to find a way to get the best rate and have a time frame when I can pay off my debt. I have $600 a month budgeted for this loan and I decided for the 3 year term. I have a history of on-time payments as well as a good credit score. I am at the point in my life when I need to take control and I figured this site would be a good start. Thanks for the consideration in helping me reach my goals.<br/>,debt_consolidation,Debt Consolidation,457xx,OH,24,0,1,,,17,0,16582,42.7,43,f,2776.78,0,0,0,0,,INDIVIDUAL,,135th week,0,,,,1
1020359,32000,3200000,32000,31975,60 months,BAT5877328,20.25,F,F1,U.S. Custom and Border Protection,7 years,RENT,1.00E+05,Verified,n,> I have provided the information on how I plan to use these funds.I have never been late on any of my mentioned accounts.And I just want you to know I am a government employeeand and have a secure job.<br/>,debt_consolidation,The Blue Thin Line,856xx,AZ,14.24,0,2,,89,21,1,9625,48.4,28,f,11687.69,0,0,0,0,,INDIVIDUAL,,113th week,0,,,,1
1021047,30000,3000000,19600,19350,60 months, ,17.49,D,D5,ClickSquared,10+ years,RENT,84000,Verified,n,,debt_consolidation,Deb Consolidation Loan,852xx,AZ,12.51,0,0,,,5,0,32589,65.7,27,f,9573.44,0,0,0,0,,INDIVIDUAL,,222th week,0,,,,1
1021148,12000,1200000,10075,9800,36 months, ,7.49,A,A4,"UBS Financial Services, Inc.",5 years,MORTGAGE,155000,Source Verified,n,"   > I need the loan to consolidate some debt, and help my parents pay property taxes on their home. The monthly fixed payment on this note is not an issue at all; I earn enough to have this fit into monthly budget without being financially burdened. I have always paid my bills on time...my credit records can attest to that.<br/>",debt_consolidation,Consolidation,070xx,NJ,4.7,0,0,,,19,0,81961,17.1,37,f,1201.91,0,0,0,0,,INDIVIDUAL,,161th week,0,,,,1
1021255,12000,1200000,12000,11975,60 months,BAT5877328,18.79,E,E3,US Postal Service,6 years,MORTGAGE,48422,Verified,n,,home_improvement,Finishing Basement,288xx,NC,7.43,0,0,48,,3,0,1739,79,6,f,736.79,0,0,0,0,,INDIVIDUAL,,22th week,0,,,,0
1021480,4000,400000,4000,4000,36 months, ,10.99,B,B3,"Security Lock and Key, Inc.",5 years,MORTGAGE,52800,Source Verified,n,"   > I am getting married in September. I didn't realize that it was going to be so expensive. We saved over $6000 to pay for the wedding. It looks like the bill is going to be closer to $10,000. I appreciate the help.<br/>",wedding,Wedding Loan,241xx,VA,15.43,0,1,61,101,7,1,6286,48.7,20,f,453.6,0,0,0,0,,INDIVIDUAL,,70th week,0,,,,1
1021855,4100,410000,4100,4100,36 months,BAT5877328,10.59,B,B2,new york state department of corections,10+ years,RENT,57000,Not Verified,n,,medical,medical,125xx,NY,7.54,0,0,,,10,0,9796,49.7,29,f,701.43,0,0,0,0,,INDIVIDUAL,,161th week,0,,,,1
1022219,11500,1150000,11500,11500,36 months,,11.49,B,B4,Great Bridge Baptist Church,2 years,RENT,110000,Source Verified,n,> I am wanting to get out of credit card debt and I will be able to do it much faster with this lower interest rate.  I appreciate your consideration.<br/>,credit_card,Refinance,233xx,VA,23.17,0,0,30,,8,0,11805,37.5,30,f,981.39,0,0,0,0,,INDIVIDUAL,,52th week,0,,,,1
1022714,30600,3060000,30600,30600,36 months, ,18.79,E,E3,Accretive Health,2 years,RENT,80000,Verified,n,,credit_card,CC,890xx,NV,17.95,0,1,,,8,0,41207,96.5,17,f,5050.05,0,0,0,0,,INDIVIDUAL,,57th week,0,,,,1
1022979,12000,1200000,12000,12000,60 months,BAT5877328,19.69,E,E5,"John A. Penney Co./Viscom Systems, Inc.",10+ years,MORTGAGE,140000,Not Verified,n,> Hello.  I am an Army veteran who has a very stable job and is looking for temporary help with a medical expense not covered by insurance.  This loan will be paid back upon the set terms without a problem.<br/>,medical,Medical,017xx,MA,11.73,0,3,24,,6,0,10832,89.5,36,f,4237.28,0,0,0,0,,INDIVIDUAL,,113th week,0,,,,1
